Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Niger,NER,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,6.389649892,5.323547549,6.21111353,11.30422633,5.966444007,3.439340184,4.209070864,2.722991992,3.380705532,-0.892744417,2.521377584,4.545235158,4.788370268,6.717013499,-1.647236442,2.567043945,2.135542369,9.995446826,17.69550985,17.50277078,14.57303159,8.24771758,5.463130879,6.457904301,-0.899367798,0.609915407,10.92691895,7.275662751,13.76473195,6.980664298,5.805304809,5.790147603,3.357886586,2.250910166,5.622127407,6.33190238,8.719144588,7.53159845,7.54707931,5.135577448,7.108814599,7.690408217,7.629233334,7.095950495,4.050209039,9.81052047,11.01801053,9.544058376,13.09332819,8.915714106,13.06330536,11.94583566,16.42942451,17.3753951,17.26020935,16.16613242,15.39963819,13.04476562,14.71061469,15.56166971,13.00286605,10.61713513,27.26198367,22.62244334,26.72499519
Nigeria,NGA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.323868659,8.903808872,8.990313827,8.21832136,8.69342227,8.241164483,6.286284607,5.116815308,2.400578746,1.654801911,3.264099731,3.02225407,3.476202371,4.405470855,5.74892977,4.169833805,5.410040081,9.18914775,10.77273974,10.34908322,12.1972898,15.45002956,15.15071189,16.21278264,14.6441681,13.39772028,15.1907146,10.39316039,6.089555204,8.84676868,7.094340095
Netherlands,NLD,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,29.87121102,29.72689834,30.07718273,30.29834398,30.34361425,31.76305921,27.71072768,27.21482674,25.57754131,24.84734247,24.44754566,25.03792166,26.21454576,25.66097269,25.51326717,27.92433326,27.24861439,27.71608794,26.41350577,27.91546661,29.10987872,29.43279455,28.88492313,28.54949239,28.21314258,28.64060464,28.88931982,29.16565306,29.79061841,29.68906314,29.23528418,29.67772468,29.87404258,28.42547539,27.60530665,28.46909079,29.3072776,30.03111786,30.85046766,31.26520999,28.67069836,28.53012805,28.50492292,28.34061547,28.4512303,28.75526615,29.82786856,30.62991634,30.92822773,31.03421558,31.72324279,31.60179947,31.93898267,31.64305407,30.02219719,30.69555325
Norway,NOR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,32.28340435,31.60344811,31.90832619,32.81663691,33.81655683,31.66326252,30.52993336,29.00555737,30.29968797,30.93132937,34.31266279,34.97217907,33.81858653,34.16448537,36.27049909,34.71964893,29.50686702,29.28092818,29.79698351,30.86972719,30.83464802,29.90252972,28.11658691,28.29222786,28.87236665,30.14386308,31.5641261,33.11730072,30.13853429,31.84546252,38.73127069,37.36216321,33.75096299,32.45216567,35.05787913,38.83693692,41.34410489,41.04794816,43.43399558,36.45155658,37.049672,39.16981532,39.9477118,39.0774463,37.52792734,33.63733047,30.48585783,31.90861072,34.16575774,31.99750232,30.41884113,39.93794073,49.56792412,39.71491852,37.75543114
Nepal,NPL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,10.02956925,11.72818335,13.49537037,13.37928235,11.63628084,11.09588545,10.89098005,9.932877822,8.548577014,9.865448055,14.08577598,11.62371689,12.09543718,11.35744935,10.29118731,6.991686006,8.559918741,10.9287009,12.24724218,9.959352041,15.65529768,14.38246926,13.9608503,13.77387027,13.61347928,15.17228476,11.66462728,9.489666248,8.561179812,11.74924279,11.55565976,8.98307832,9.817208499,9.831096072,9.433665671,11.45140099,7.125808479,9.120633748,8.178966877,9.36471723,7.625269885,3.642858923,12.98475515,14.79161211,15.30340729,5.719357472,6.372847144,6.583712058,7.221299095,6.222705621
Nauru,NRU,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,20.94412929,23.28227571,24.32672764,25.61678078,21.78041543,19.72251493,24.69206531,23.49932877,22.47038917,22.8256668,20.85028647,23.26104746,22.75604316,24.96147503,25.34162977,23.79531182,25.61040843,24.96320599,24.37229993,23.52314989,21.33408646,21.20657654,21.84974788,25.01211942,25.61258278,25.52682988,24.72675839,24.32380862,22.14910228,23.7333192,25.00771869,26.58027224,25.78320918,25.89445129,25.56952361,23.97122814,23.37387503,24.89647673,22.65369441,22.2430444,22.66599953,22.19627702,21.96984297,23.78650364,23.86988148,24.2114654,23.98259506,24.6876031,23.95079217,23.97306668,22.52910162,21.19089658,20.88162572,20.4132657,20.45337707
OECD members,OED,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,25.72389031,25.32802484,25.62787399,26.74254038,25.9075119,23.67329074,24.20632359,24.43441056,25.33737978,25.21151012,24.18230581,24.34427566,23.15217269,22.91772432,24.10649542,23.85601552,24.10354851,24.08583863,24.92868159,25.11042383,24.69471473,24.45134146,23.82156189,23.62108429,23.96575679,24.83460342,24.59315331,24.62844562,24.30372784,23.794659,23.63709162,22.61689629,21.87590433,21.66850599,22.1716957,22.22991611,22.62905096,22.93169939,22.12087129,20.01741596,20.5235808,20.96834146,21.13089392,21.38978087,21.76523195,22.14048366,22.08083037,22.46837635,22.68501299,22.69723101,22.25343613,22.54178894,22.13764517,22.16666829,21.93725469
Oman,OMN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,42.5257732,67.97966963,72,67.79026217,62.11031175,45.45454545,38.84297521,56.58751099,52.48548087,52.22208527,45.63794406,38.38352473,46.3590539,47.29200426,49.59518009,41.99049812,42.06722662,42.67944468,40.28472873,30.33563891,38.62622823,33.76647542,37.2738345,44.24166634,37.1605162,38.94858442,36.49572337,37.66348533,37.25435056,40.73620182,41.87246803,31.32598476,36.82383654,46.93181287,43.64788419,44.45521892,44.21194309,44.59800031,52.23843427,55.02257026,54.12648413,60.5881542,48.0121564,51.18887555,53.85431139,53.58166189,51.87389388,49.22312501,39.29811692,35.86180635,36.3210612,43.63801728,39.37281818,29.85692358,38.5710031,48.07686844,43.38387561,42.14144098
Other small states,OSS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.99713235,27.12877906,27.48659326,25.53515552,26.10213638,22.45391313,22.86569006,25.22865984,24.56008238,23.86842645,24.21576813,24.88675436,25.58536989,26.60324605,25.55910873,24.93653479,23.06928359,24.73270958,26.66179908,26.87551439,26.76788165,26.73857308,26.15475365,26.23690252,26.96283187,27.25591318,27.05926416,23.93043471,27.31943345,27.52174273,25.94697134,25.42878952
Pakistan,PAK,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,7.488517979,6.327435884,7.839220463,10.76999819,13.3301057,12.79263326,13.49699142,12.3192483,11.99603092,11.44404943,13.05941237,12.7798232,12.54549778,13.34973034,9.502621961,7.371630555,9.816360345,9.797125838,7.933240328,6.338660442,6.953228086,9.268645128,8.322767531,8.463254726,7.697438316,6.287103654,10.94936758,13.85605411,12.44764129,12.6336644,13.47823395,17.39927494,16.99410179,14.60686971,16.67786538,15.83270898,14.47273406,13.23083689,16.66905682,13.95197828,14.10996546,13.67204606,14.35932827,14.99399489,13.68837656,10.89163324,10.33038805,9.99820791,7.399092357,9.032826555,9.2469995,9.234098968,7.597941957,8.447104514,7.827672005,9.071886431,8.707601581,7.304078771,6.605832973,5.37579506,6.696378146,5.607471515,3.61036966,6.488371995,6.368968802
Panama,PAN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,19.95849926,23.70453518,25.70888312,23.69071279,23.09425843,23.99473633,27.450855,28.19943494,30.88731569,30.21205911,30.76747083,32.7088834,32.96495417,35.49674693,30.52899876,29.89948155,30.8746396,26.70047376,28.42204175,25.96760428,30.48971948,27.57667875,32.37765249,25.12976944,15.43432078,15.74306211,18.60347668,18.93474187,15.54255404,5.220449042,16.40645655,14.75746697,19.54958693,20.79725863,23.79989245,25.62004836,27.98940139,30.16524715,25.6693723,25.08912054,27.1283412,24.19343589,20.83488992,24.48315856,23.49738462,24.29436535,25.52127485,30.67925873,33.40137442,33.74014545,31.94296811,34.9014669,38.38403327,39.12111643,38.38223681,40.46045122,39.34787304,40.379059,39.76233834,38.06716427,27.79236064,34.3788787,38.43282496,40.40246743,38.57589322
Peru,PER,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,39.98707305,38.49572338,37.52775023,34.35257613,35.6921941,32.76613013,34.08391697,32.16574703,27.29285477,27.80370377,19.58335721,19.14137768,16.8237341,20.41977215,20.57005712,15.86264168,16.03765438,14.70699799,22.16949832,32.18170815,33.19235049,28.90293479,30.27757659,26.7232877,27.72627007,29.11884336,21.05211175,20.86224911,23.2093289,23.29627944,18.08911153,15.14361165,14.8344505,15.20616821,18.86710151,19.0116661,17.56559444,19.27439398,17.65773191,18.24925379,17.62670004,16.29786278,17.26858027,17.91501294,20.74407177,23.62402243,28.93881924,29.3885071,27.19983897,24.75085384,27.74002841,29.21811483,26.88538979,25.40363826,23.02694017,21.71699624,21.83309967,22.63800729,23.06407432,21.96830905,19.96817798,25.35930983,22.73313935,22.66983642,25.01899625
Philippines,PHL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,30.54372994,29.41240315,31.64607575,26.81781302,20.89478828,21.08665887,23.52358576,23.63952987,23.52830538,22.49912883,19.79867936,18.38973328,17.73507247,18.61278064,18.14279614,18.31691519,17.79043429,15.07557813,15.83722246,17.21943414,16.35579027,16.62569293,16.56412799,17.2594046,17.18093393,17.65571784,18.5120398,17.99974263,16.98418161,20.08715206,18.15495762,16.65287017,17.17228249,18.16480673,16.61547024,16.18844402,16.49498583,15.41439449,14.32580623,9.669497346,9.160197167,9.030981157,9.259880993,9.346054377
Palau,PLW,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.859242764,-0.342341851,0.693050221,-5.210534741,-8.529217837,-8.379565549,-7.24721502,-6.620602614,-8.592080032,-5.886489738,4.214516186,3.888453847,-1.732967128,-6.045591821,-7.197163601,-19.94829357,-30.96613052,-31.52730214,-22.54034219,
Papua New Guinea,PNG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,1.326623971,1.67238422,2.394480519,2.898019076,1.724698991,-0.916642796,-0.456389337,0.253924226,2.052012211,6.280359771,6.518310138,11.40704703,24.99180059,23.44710946,12.77623275,17.58716983,20.61609549,18.52415092,22.69999248,14.37854927,7.292416131,9.32426252,12.18203034,13.2929366,9.504558001,11.96205342,13.99992692,18.53568973,11.1271596,16.12379234,17.51442201,25.45110111,33.33196359,35.13311394,39.27717726,33.75118107,20.16465055,23.12875724,26.59826239,38.82689764,36.03145446,24.10449402,35.30833282,33.24649469,,,,,,,,,,,,,,,,,,,,
Poland,POL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.01477564,20.44961805,19.91230864,20.39279289,19.59574899,18.23568619,16.87688223,14.9944769,16.17503979,17.63182797,18.84680552,19.57144521,21.61547968,19.51900894,19.79741852,18.41723026,20.05773897,20.01785184,20.24511408,21.23460327,22.86954206,23.03425583,22.7273046,23.46656969,24.35243259,24.44808497,25.01234258,23.7431672,23.40605761,21.80341662
Pre-demographic dividend,PRE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico (US),PRI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,9.881727803,7.488815406,9.352767656,8.342532724,11.85212444,12.11913641,13.44407828,13.48044571,8.165686761,8.715574586,7.67736776,7.57339163,1.361257822,-1.497446647,-0.574115368,3.675772503,8.058823529,9.68821219,9.730065118,10.75565789,8.165379762,11.54175321,10.67858762,13.57562485,15.17243963,16.71012439,17.99887789,20.73466147,22.25547155,23.97986395,24.42024983,24.95206047,25.27246312,24.29704261,23.37431648,27.74671636,28.22893795,29.72328198,34.52774952,34.0984258,33.57126935,33.57215572,31.91811129,30.70452693,30.07585789,30.50791708,31.29284872,31.26163204,31.57923583,29.41294622,28.68033187,28.80918495,31.56908552,33.30908491,30.87055503,27.48506559,26.62166687,29.03911437,17.61655451,15.19126662,13.93646851,14.75283409
"Korea, Dem. People's Rep.",PRK,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,22.61479753,20.60656192,24.7622113,24.61908911,15.75706907,10.57965316,13.80739165,16.50718761,20.46870099,21.00515273,20.2946315,17.65142878,17.91111329,17.79910768,16.66416949,18.9329995,21.87078203,22.80880032,22.45220062,22.50711485,21.06347394,18.37866525,17.38783851,15.00110842,15.92880102,17.81836922,17.29547624,18.52768214,19.14911771,18.67744039,17.732882,17.94018883,17.74279455,16.71014167,15.95383328,14.58244446,15.09342909,15.5421378,14.0259084,13.93729939,13.56538273,14.47683042,15.25956553,15.78092491,15.49391604,16.67864606,17.21619382,18.52385149,19.14418715,19.30352896,17.42196873,18.15807658,18.97273564,21.67237702,22.21418418
Paraguay,PRY,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,10.4889104,9.751509138,9.776101998,14.28827024,12.91267759,13.1272452,11.44517356,11.41198122,13.52357817,11.99603516,14.98467476,19.71667052,19.34209038,19.45347329,21.24735482,21.69741893,23.50112543,23.06614884,22.55847439,22.0110655,18.01109845,14.59568395,17.92242197,20.72838669,24.33960849,22.70402348,32.0106266,39.64590172,30.9476335,31.65370007,28.66352937,25.90546945,22.97495063,27.50681169,24.57517233,23.92346596,27.7854184,27.00118778,25.35636711,26.64726272,33.60828813,33.78897583,31.33939298,31.06840498,29.80302331,29.073289,26.34745711,24.26849621,26.85711832,26.6471655,22.49029227,26.07444303,24.50390524,24.43293429,26.33332453,25.85847758,24.41930824,22.63773177,23.82249684,25.23003937,22.68729929,21.88155462,20.40792636
West Bank and Gaza,PSE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.73055956,-18.49640551,-21.23416237,-20.62609713,-18.13019322,-17.83339577,-15.11730341,-21.9322127,-23.28308679,-21.92792339,-27.20557885,-29.9627368,-30.83409682,-31.67804392,-25.97805866,-24.96011477,-19.04663534,-17.0622469,-14.39173028,-12.91850098,-14.36413933,-13.38639031,-11.38496891,-9.427703373,-10.88003637,-10.70534333,-12.14741464,-12.30934894,-20.33862931,-19.22747214,-16.20584782
Pacific island small states,PSS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,26.00090639,25.67381439,25.96274957,27.15252778,26.2628923,23.96275889,24.47952861,24.6817055,25.61137487,25.45070672,24.38879452,24.5610936,23.27407948,23.0272842,24.27344519,23.96397412,24.26795874,24.32790836,25.22783274,25.47493936,25.07855765,24.80075847,24.18062453,23.97335139,24.25084362,24.93037479,24.71248918,24.78273706,24.41287472,23.92242584,23.82419933,22.72758975,21.98350626,21.76472533,22.23908196,22.3112707,22.64922401,22.97763117,22.18653941,20.02224677,20.62963017,21.05198874,21.19790947,21.47700998,21.86672887,22.08528814,22.0397439,22.3834662,22.54805947,22.49853944,21.90832605,22.2418906,21.858173,21.88266426,21.7118176
French Polynesia,PYF,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.900307371,5.863315212,5.624052858,3.79277056,2.633013045,-0.125940676,-1.573155392,-1.086136301,0.27308238,2.133373386,3.567662689,3.97456709,4.210355488,4.403533279,3.377119463,-5.737798997,-6.569439622,-6.687606088,-5.234403839,-5.713458324
Qatar,QAT,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.62567714,36.09479388,39.70766314,47.54644525,43.10741811,53.23091929,65.10534294,65.93671679,64.86294762,68.09824545,69.4750329,69.74353912,68.95325593,70.45720864,74.40983071,65.08991927,69.48131457,75.5496134,74.34293915,70.88038216,68.75195347,57.48249594,54.74914145,56.89563323,60.70442286,58.0667884,52.06792378,61.47446615,67.62638343,,
Romania,ROU,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.79496445,24.11180181,22.99807603,23.95661765,22.74477073,18.28502352,15.22871168,14.48778632,10.57509653,10.99926714,14.32602435,15.039347,16.48850901,15.44126229,15.07795837,12.64057723,15.32579692,17.25352022,20.22948276,20.77736441,20.51733055,22.01156266,21.54462861,24.34460463,24.80400057,24.67382576,22.60482941,21.4992216,19.52078654,20.17142311,19.91259913,20.7406919,20.13772519,21.32359126,18.98809521
Russian Federation,RUS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.31742467,34.72949389,30.34570009,36.5448695,48.68122041,34.71791732,30.10049939,28.83554269,28.48480677,24.17974877,23.79896282,31.87765013,38.72136952,34.178501,30.89792715,31.4162654,32.59075972,33.18668818,33.83524627,33.92408073,33.27131178,24.57691874,29.78703461,31.98955318,30.58584447,28.15907774,28.20966721,29.55478207,28.28626859,28.91199348,31.92370238,30.29962147,28.53329197,32.42795864,35.13890583,32.78216155,32.07721653
Rwanda,RWA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.403416793,8.196708761,4.479983713,1.09376875,7.69229574,4.973124324,0.945302032,2.406617929,1.78861828,-0.05299469,3.319697044,2.474139046,1.585896532,7.581965885,1.290095121,5.211304061,9.002741185,11.67107744,7.58790854,10.32546029,4.194832685,1.369862209,5.180288333,4.353365013,8.773749918,8.204466246,8.304614596,3.973432469,3.50871064,2.276820999,6.195035906,3.282984235,2.939463512,1.418502591,-48.50794558,-7.261463558,-5.796900373,-4.062999395,-2.816670698,-4.53441206,-4.4393345,-1.876511922,-2.631976587,-0.588326538,1.682571595,2.306570818,3.570486009,8.154606868,6.285698878,4.94453164,4.739151531,6.503035663,6.75183786,8.722732919,7.063621499,5.502576149,7.254544566,11.21651914,8.754088928,12.70393941,7.198588451,11.44607315,9.552869902,9.177566846,18.06284045
South Asia,SAS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,5.802620737,6.569975956,7.79039358,8.783139287,8.531517187,8.054567163,6.682726726,5.600169146,9.685634366,10.48008494,10.42612121,8.890803332,8.999256934,10.80180377,8.311811645,10.60085116,13.25424812,13.66087123,12.59665895,12.80120206,11.29489454,13.96802228,14.33481215,13.84941213,14.07649237,15.59944611,14.93264674,16.05538272,17.50094922,19.34530347,20.59983127,20.60040681,21.86683991,21.84985083,23.05685042,23.95076281,23.62950093,23.66369264,23.15084031,22.82783535,23.36316339,23.25624209,24.57205739,26.28156788,29.67002193,30.63188866,32.35361643,32.77235609,30.88227268,30.93564668,32.86509616,31.42039182,31.68092417,31.09149276,30.44720009,29.55035703,29.83360761,30.10796749,29.43657631,27.8531577,27.00707883,28.01551017,27.61692991,28.75618279,27.85599367
Saudi Arabia,SAU,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,50.64910561,47.69889174,51.63236631,60.03039985,63.47363691,65.3815609,80.66382989,68.99896675,66.24457821,55.4578791,44.00687504,46.89443472,59.06489264,53.88446934,37.46683063,25.14250887,22.12815318,14.88182867,10.3760636,11.44732045,15.80907603,15.11349474,24.64559333,21.90312131,26.08522889,25.95363128,28.28773482,29.92008494,31.96312297,31.90670181,26.12571038,33.00051613,37.96105426,35.32995615,36.99815196,41.36966361,46.75244233,52.32224354,51.93437294,51.4844816,55.41616775,41.0341821,47.51607702,52.95309107,50.95681995,46.78852235,40.72437923,28.20893249,28.481568,30.66875127,34.31179161,33.07687369,23.40232036,33.77001606,41.66182435,35.51760162,33.77652864
Sudan,SDN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,13.89597144,14.88961954,15.84864865,12.51859724,10.90194456,10.50019849,13.27142581,12.47096659,11.16056145,13.58619618,12.60768494,8.872991968,9.85426787,13.43910406,9.916575988,9.997618197,11.80150922,8.310355392,6.476109771,4.843754325,2.142585849,5.156491789,4.401154401,4.104979812,0.529381014,3.308681257,10.90148828,9.481808159,10.55483831,9.068733035,9.700730915,12.9016824,12.46225185,11.75858392,12.1733869,9.285247289,4.280297982,8.953621359,8.517054036,7.694096533,21.13395257,29.97341101,31.93635093,32.60559269,36.91582133,35.0968346,34.20313444,40.38087232,37.42711248,24.36924252,31.49237152,33.58309125,13.02003664,12.521019,7.757961292,8.512584283,9.357606104,11.05578253,3.271082134,5.404347487,6.082015549,3.837563677,2.621588125,1.915415855,2.33315814
Senegal,SEN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,14.46466411,14.24235002,12.3309643,12.54692916,12.52554582,15.00449391,15.5884221,17.10672917,9.700601344,10.65974596,16.2020198,13.9752156,17.43691508,13.63855213,20.38504307,17.03739874,13.41479983,13.56342696,8.493837869,8.705883022,3.028919972,6.04052401,6.437022494,3.719234297,4.604891211,6.270249988,3.910567698,7.292399146,4.0009172,3.861203454,3.164566833,3.520811333,3.14809768,1.862376535,4.720139953,7.855053269,6.553790561,8.99948567,9.367126561,10.53384902,9.221436763,11.25099565,9.204462768,9.541104725,8.177792308,9.282910821,6.78475674,6.45588698,5.157541038,6.877930603,7.591569123,6.030559185,7.597542094,8.139066774,10.99485127,13.07736008,14.37522001,15.97046079,16.75628442,17.69567813,16.98719919,18.25622354,12.62873899,16.74551784,18.71985808
Singapore,SGP,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,3.045332344,0.657922844,3.43968687,6.945532218,7.507672074,10.79233141,12.9126445,14.1349376,16.40317111,20.80373133,21.02121001,21.65832119,26.45291064,27.62226327,29.31636454,29.44415713,31.39621686,32.01391777,33.20699772,36.19803985,39.85218171,42.68812599,43.53466034,45.5699196,45.85170523,41.85371536,40.74712602,41.35676572,43.68125647,44.44016735,45.9051556,47.50963806,47.84480018,47.36471782,48.86100534,50.88005862,50.62447893,51.45999984,51.05394742,48.71356045,47.64061862,42.14510186,41.97718622,43.05055494,47.68290362,50.25497948,51.98696809,54.09790919,49.93586224,50.96710453,53.97059332,54.14754734,53.83608504,52.92232214,52.78458666,52.65101108,53.29985102,54.61992119,55.46534827,54.07275223,55.65033789,60.6410741,62.767851,58.41172852,57.91700738
Solomon Islands,SLB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,-128.6872466,-128.9508559,-128.4763507,-128.6898762,-128.7379275,-128.8825512,-78.54342662,-38.68877161,-99.69932138,-80.09328302,-50.1714298,-57.83965272,-28.71937425,-40.29428003,-26.63280138,-13.89246675,-17.57702366,-12.61153664,2.112229305,6.570234386,-7.36933704,-22.09791892,-4.712933215,16.42358286,11.03966512,1.494449439,3.226340796,6.886162565,4.829813307,5.495856412,3.984349727,13.42440694,11.71954727,7.611317661,5.607207186,6.984995826,8.140014085,13.59182027,13.87419399,12.65673042,11.96634693,10.71877725,2.730094046,-4.873329758,-8.104969853
Sierra Leone,SLE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,13.34205938,12.42695754,13.42281879,5.384006334,8.652044688,21.86743008,18.97991486,14.1712158,14.40125151,27.31880277,25.49257088,12.05516702,10.39599773,11.48913851,20.85859625,16.82415468,0.85677196,2.368054481,3.203490184,3.315388306,10.92507785,0.39862543,14.60699797,18.96137415,20.22445475,14.57243234,13.69503791,13.16183589,7.054073871,3.411635545,12.52737509,-2.280576098,-3.669979771,-4.30395128,-1.896555496,-5.738243808,-20.16391643,-9.037975383,-9.777988085,-6.96281259,-2.37887621,-0.485959028,24.76232275,20.63212741,17.88907568,14.09476925,30.98274937,14.27973306,16.61712007,-1.808508268,4.75415477,2.526917679,7.855081399,12.87005997,0.717448678,-2.147732438,4.509048259,3.05131383,3.383611104,6.345621734,14.44163856
El Salvador,SLV,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,12.75577633,11.45967811,11.75169023,9.784512183,10.50505051,13.53317092,13.61076451,15.1330991,15.25596955,14.21230821,16.95221552,18.34659412,24.10763982,16.81095346,17.91525441,14.19042223,7.335045541,7.528483779,6.634370384,5.178052805,3.28282104,8.873371832,5.251439991,6.317410045,4.874835418,1.19124918,2.15360103,2.423557935,4.174947022,5.054918467,4.6924701,2.355082204,3.569783787,6.551937716,5.103797816,2.613512003,1.84191558,2.171759058,2.03908712,0.170897801,-0.578037828,-1.500760318,-5.686951666,-7.012107151,-4.114166764,-2.97231341,-3.523159884,-2.796950363,-3.98204535,-2.601459625,-1.570979732,0.065601744,0.431879496,0.606628915,2.214638218,-0.194332614,-0.927206907,0.6374623,1.764196427,1.205939438
San Marino,SMR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.62755254,41.75944731,42.82639266,44.3162256,44.7541734,42.10508948,48.39333706,47.41458836,47.58507139,
"Somalia, Fed. Rep.",SOM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,5.236659476,2.549313194,-5.041930167,-0.498701678,-4.47693166,7.70291059,3.834854656,3.420388456,5.546875,4.691112775,13.32973778,9.644351293,15.06531363,-3.374846899,21.87932857,13.71160671,22.24955731,-17.53053767,-1.651377713,-28.4251338,-13.10765875,-15.95937381,-12.77864153,-26.37704351,-22.42623113,16.75689205,1.311997197,9.598666024,7.720110267,1.137778932,0.002248809,,,,,,,,,,,,,,,,,,,,,,-33.73281293,-31.73570127,-29.96484767,-29.58811336,-29.24400978,-28.75753996,-29.28997841,-28.08456562,-32.38293927,-28.80944849,-31.74556503,-35.63606498,-41.15484248
Serbia,SRB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.29955787,6.973531158,6.646480515,4.197302453,3.462546139,4.44047565,0.283719212,1.454794587,4.211877847,1.532362704,5.010046364,4.133195237,4.681061019,4.938968126,5.741997891,5.591777886,5.847732768,5.582845363,9.245845464,8.742683356,11.75640825,13.38357309,13.24286183,14.27596606,15.27131032,15.98320799,17.28359416,15.94724752,20.27324847,20.46895001
